case_id,predictor,series,run_id,years_from_campaign,value
27,prevalence,malariasim,,1.7562,0.028573
27,prevalence,malariasim,,1.7945,0.028391
27,prevalence,malariasim,,1.8329,0.028067
27,prevalence,malariasim,,1.8712,0.027635
27,prevalence,malariasim,,1.9096,0.027297
27,prevalence,malariasim,,1.9479,0.027622
27,prevalence,malariasim,,1.9863,0.028149
27,prevalence,malariasim,,2.0247,0.02901
27,prevalence,malariasim,,2.063,0.029027
27,prevalence,malariasim,,2.1014,0.028372
27,prevalence,malariasim,,2.1397,0.027618
27,prevalence,malariasim,,2.1781,0.026686
27,prevalence,malariasim,,2.2164,0.025667
27,prevalence,malariasim,,2.2548,0.025067
27,prevalence,malariasim,,2.2932,0.024617
27,prevalence,malariasim,,2.3315,0.024013
27,prevalence,malariasim,,2.3699,0.023621
27,prevalence,malariasim,,2.4082,0.023389
27,prevalence,malariasim,,2.4466,0.022913
27,prevalence,malariasim,,2.4849,0.022731
27,prevalence,malariasim,,2.5233,0.022586
27,prevalence,malariasim,,2.5616,0.022961
27,prevalence,malariasim,,2.6,0.02308
27,prevalence,malariasim,,2.6384,0.023782
27,prevalence,malariasim,,2.6767,0.024566
27,prevalence,malariasim,,2.7151,0.025178
27,prevalence,malariasim,,2.7534,0.025685
27,prevalence,malariasim,,2.7918,0.025837
27,prevalence,malariasim,,2.8301,0.02572
27,prevalence,malariasim,,2.8685,0.025421
27,prevalence,malariasim,,2.9068,0.025341
27,prevalence,malariasim,,2.9452,0.025619
27,prevalence,malariasim,,2.9836,0.026081
27,prevalence,pipeline,,-3.0,0.054884
27,prevalence,pipeline,,-2.9616,0.057277
27,prevalence,pipeline,,-2.9233,0.059682
27,prevalence,pipeline,,-2.8849,0.061441
27,prevalence,pipeline,,-2.8466,0.060405
27,prevalence,pipeline,,-2.8082,0.058908
27,prevalence,pipeline,,-2.7699,0.057673
27,prevalence,pipeline,,-2.7315,0.057005
27,prevalence,pipeline,,-2.6932,0.056332
27,prevalence,pipeline,,-2.6548,0.055756
27,prevalence,pipeline,,-2.6164,0.055339
27,prevalence,pipeline,,-2.5781,0.055084
27,prevalence,pipeline,,-2.5397,0.054991
27,prevalence,pipeline,,-2.5014,0.055098
27,prevalence,pipeline,,-2.463,0.055495
27,prevalence,pipeline,,-2.4247,0.056275
27,prevalence,pipeline,,-2.3863,0.057429
27,prevalence,pipeline,,-2.3479,0.058797
27,prevalence,pipeline,,-2.3096,0.060121
27,prevalence,pipeline,,-2.2712,0.061111
27,prevalence,pipeline,,-2.2329,0.061549
27,prevalence,pipeline,,-2.1945,0.061404
27,prevalence,pipeline,,-2.1562,0.060854
27,prevalence,pipeline,,-2.1178,0.060175
27,prevalence,pipeline,,-2.0795,0.059626
27,prevalence,pipeline,,-2.0411,0.059423
27,prevalence,pipeline,,-2.0027,0.059805
27,prevalence,pipeline,,-1.9644,0.06022
27,prevalence,pipeline,,-1.926,0.059973
27,prevalence,pipeline,,-1.8877,0.059386
27,prevalence,pipeline,,-1.8493,0.05877
27,prevalence,pipeline,,-1.811,0.05814
27,prevalence,pipeline,,-1.7726,0.057437
27,prevalence,pipeline,,-1.7342,0.05672
27,prevalence,pipeline,,-1.6959,0.056084
27,prevalence,pipeline,,-1.6575,0.055578
27,prevalence,pipeline,,-1.6192,0.055208
27,prevalence,pipeline,,-1.5808,0.054968
27,prevalence,pipeline,,-1.5425,0.054879
27,prevalence,pipeline,,-1.5041,0.055006
27,prevalence,pipeline,,-1.4658,0.055455
27,prevalence,pipeline,,-1.4274,0.056321
27,prevalence,pipeline,,-1.389,0.057593
27,prevalence,pipeline,,-1.3507,0.059104
27,prevalence,pipeline,,-1.3123,0.060599
27,prevalence,pipeline,,-1.274,0.061783
27,prevalence,pipeline,,-1.2356,0.062414
27,prevalence,pipeline,,-1.1973,0.062423
27,prevalence,pipeline,,-1.1589,0.061958
27,prevalence,pipeline,,-1.1205,0.061303
27,prevalence,pipeline,,-1.0822,0.060734
27,prevalence,pipeline,,-1.0438,0.060444
27,prevalence,pipeline,,-1.0055,0.060641
27,prevalence,pipeline,,-0.9671,0.060969
27,prevalence,pipeline,,-0.9288,0.060811
27,prevalence,pipeline,,-0.8904,0.06036
27,prevalence,pipeline,,-0.8521,0.059855
27,prevalence,pipeline,,-0.8137,0.05931
27,prevalence,pipeline,,-0.7753,0.05867
27,prevalence,pipeline,,-0.737,0.057983
27,prevalence,pipeline,,-0.6986,0.057345
27,prevalence,pipeline,,-0.6603,0.056815
27,prevalence,pipeline,,-0.6219,0.05641
27,prevalence,pipeline,,-0.5836,0.056135
27,prevalence,pipeline,,-0.5452,0.056019
27,prevalence,pipeline,,-0.5068,0.056128
27,prevalence,pipeline,,-0.4685,0.056566
27,prevalence,pipeline,,-0.4301,0.057425
27,prevalence,pipeline,,-0.3918,0.058691
27,prevalence,pipeline,,-0.3534,0.060195
27,prevalence,pipeline,,-0.3151,0.061668
27,prevalence,pipeline,,-0.2767,0.06281
27,prevalence,pipeline,,-0.2384,0.063373
27,prevalence,pipeline,,-0.2,0.063288
27,prevalence,pipeline,,-0.1616,0.062714
27,prevalence,pipeline,,-0.1233,0.06195
27,prevalence,pipeline,,-0.0849,0.061277
27,prevalence,pipeline,,-0.0466,0.06086
27,prevalence,pipeline,,-0.0082,0.060885
27,prevalence,pipeline,,0.0301,0.060405
27,prevalence,pipeline,,0.0685,0.055821
27,prevalence,pipeline,,0.1068,0.05709
27,prevalence,pipeline,,0.1452,0.051856
27,prevalence,pipeline,,0.1836,0.049689
27,prevalence,pipeline,,0.2219,0.047849
27,prevalence,pipeline,,0.2603,0.044745
27,prevalence,pipeline,,0.2986,0.042772
27,prevalence,pipeline,,0.337,0.040817
27,prevalence,pipeline,,0.3753,0.038953
27,prevalence,pipeline,,0.4137,0.03726
27,prevalence,pipeline,,0.4521,0.035828
27,prevalence,pipeline,,0.4904,0.034735
27,prevalence,pipeline,,0.5288,0.034013
27,prevalence,pipeline,,0.5671,0.033611
27,prevalence,pipeline,,0.6055,0.033409
27,prevalence,pipeline,,0.6438,0.033276
27,prevalence,pipeline,,0.6822,0.033099
27,prevalence,pipeline,,0.7205,0.032783
27,prevalence,pipeline,,0.7589,0.032265
27,prevalence,pipeline,,0.7973,0.031515
27,prevalence,pipeline,,0.8356,0.030546
27,prevalence,pipeline,,0.874,0.029448
27,prevalence,pipeline,,0.9123,0.028419
27,prevalence,pipeline,,0.9507,0.027671
27,prevalence,pipeline,,0.989,0.027224
27,prevalence,pipeline,,1.0274,0.026821
27,prevalence,pipeline,,1.0658,0.026192
27,prevalence,pipeline,,1.1041,0.025417
27,prevalence,pipeline,,1.1425,0.024678
27,prevalence,pipeline,,1.1808,0.023979
27,prevalence,pipeline,,1.2192,0.023255
27,prevalence,pipeline,,1.2575,0.022473
27,prevalence,pipeline,,1.2959,0.021651
27,prevalence,pipeline,,1.3342,0.020839
27,prevalence,pipeline,,1.3726,0.020106
27,prevalence,pipeline,,1.411,0.019518
27,prevalence,pipeline,,1.4493,0.019128
27,prevalence,pipeline,,1.4877,0.018971
27,prevalence,pipeline,,1.526,0.019045
27,prevalence,pipeline,,1.5644,0.01931
27,prevalence,pipeline,,1.6027,0.019699
27,prevalence,pipeline,,1.6411,0.020151
27,prevalence,pipeline,,1.6795,0.020609
27,prevalence,pipeline,,1.7178,0.02102
27,prevalence,pipeline,,1.7562,0.021333
27,prevalence,pipeline,,1.7945,0.021505
27,prevalence,pipeline,,1.8329,0.021514
27,prevalence,pipeline,,1.8712,0.021397
27,prevalence,pipeline,,1.9096,0.021274
27,prevalence,pipeline,,1.9479,0.021272
27,prevalence,pipeline,,1.9863,0.02141
27,prevalence,pipeline,,2.0247,0.021554
27,prevalence,pipeline,,2.063,0.021512
27,prevalence,pipeline,,2.1014,0.021275
27,prevalence,pipeline,,2.1397,0.020981
27,prevalence,pipeline,,2.1781,0.020677
27,prevalence,pipeline,,2.2164,0.020306
27,prevalence,pipeline,,2.2548,0.019819
27,prevalence,pipeline,,2.2932,0.019233
27,prevalence,pipeline,,2.3315,0.01861
27,prevalence,pipeline,,2.3699,0.018028
27,prevalence,pipeline,,2.4082,0.017554
27,prevalence,pipeline,,2.4466,0.017233
27,prevalence,pipeline,,2.4849,0.017094
27,prevalence,pipeline,,2.5233,0.017148
27,prevalence,pipeline,,2.5616,0.017385
27,prevalence,pipeline,,2.6,0.017769
27,prevalence,pipeline,,2.6384,0.01825
27,prevalence,pipeline,,2.6767,0.018767
27,prevalence,pipeline,,2.7151,0.019257
27,prevalence,pipeline,,2.7534,0.019666
27,prevalence,pipeline,,2.7918,0.019951
27,prevalence,pipeline,,2.8301,0.020096
27,prevalence,pipeline,,2.8685,0.020129
27,prevalence,pipeline,,2.9068,0.020128
27,prevalence,pipeline,,2.9452,0.02018
27,prevalence,pipeline,,2.9836,0.020322
27,prevalence,emulator,,-3.0,0.055136
27,prevalence,emulator,,-2.9616,0.057548
27,prevalence,emulator,,-2.9233,0.059956
27,prevalence,emulator,,-2.8849,0.06171
27,prevalence,emulator,,-2.8466,0.060666
27,prevalence,emulator,,-2.8082,0.059166
27,prevalence,emulator,,-2.7699,0.057929
27,prevalence,emulator,,-2.7315,0.057258
27,prevalence,emulator,,-2.6932,0.056582
27,prevalence,emulator,,-2.6548,0.056004
27,prevalence,emulator,,-2.6164,0.055585
27,prevalence,emulator,,-2.5781,0.055329
27,prevalence,emulator,,-2.5397,0.055236
27,prevalence,emulator,,-2.5014,0.055343
27,prevalence,emulator,,-2.463,0.055742
27,prevalence,emulator,,-2.4247,0.056527
27,prevalence,emulator,,-2.3863,0.057686
27,prevalence,emulator,,-2.3479,0.05906
27,prevalence,emulator,,-2.3096,0.06039
27,prevalence,emulator,,-2.2712,0.061385
27,prevalence,emulator,,-2.2329,0.061824
27,prevalence,emulator,,-2.1945,0.061679
27,prevalence,emulator,,-2.1562,0.061126
27,prevalence,emulator,,-2.1178,0.060443
27,prevalence,emulator,,-2.0795,0.059891
27,prevalence,emulator,,-2.0411,0.059687
27,prevalence,emulator,,-2.0027,0.060072
27,prevalence,emulator,,-1.9644,0.06049
27,prevalence,emulator,,-1.926,0.060244
27,prevalence,emulator,,-1.8877,0.059656
27,prevalence,emulator,,-1.8493,0.059038
27,prevalence,emulator,,-1.811,0.058405
27,prevalence,emulator,,-1.7726,0.0577
27,prevalence,emulator,,-1.7342,0.05698
27,prevalence,emulator,,-1.6959,0.05634
27,prevalence,emulator,,-1.6575,0.055832
27,prevalence,emulator,,-1.6192,0.05546
27,prevalence,emulator,,-1.5808,0.055218
27,prevalence,emulator,,-1.5425,0.055129
27,prevalence,emulator,,-1.5041,0.055257
27,prevalence,emulator,,-1.4658,0.055707
27,prevalence,emulator,,-1.4274,0.056577
27,prevalence,emulator,,-1.389,0.057854
27,prevalence,emulator,,-1.3507,0.059372
27,prevalence,emulator,,-1.3123,0.060872
27,prevalence,emulator,,-1.274,0.062061
27,prevalence,emulator,,-1.2356,0.062694
27,prevalence,emulator,,-1.1973,0.062701
27,prevalence,emulator,,-1.1589,0.062234
27,prevalence,emulator,,-1.1205,0.061575
27,prevalence,emulator,,-1.0822,0.061003
27,prevalence,emulator,,-1.0438,0.060712
27,prevalence,emulator,,-1.0055,0.060911
27,prevalence,emulator,,-0.9671,0.061241
27,prevalence,emulator,,-0.9288,0.061084
27,prevalence,emulator,,-0.8904,0.060633
27,prevalence,emulator,,-0.8521,0.060125
27,prevalence,emulator,,-0.8137,0.059578
27,prevalence,emulator,,-0.7753,0.058935
27,prevalence,emulator,,-0.737,0.058245
27,prevalence,emulator,,-0.6986,0.057604
27,prevalence,emulator,,-0.6603,0.057072
27,prevalence,emulator,,-0.6219,0.056665
27,prevalence,emulator,,-0.5836,0.056389
27,prevalence,emulator,,-0.5452,0.056272
27,prevalence,emulator,,-0.5068,0.056381
27,prevalence,emulator,,-0.4685,0.056821
27,prevalence,emulator,,-0.4301,0.057684
27,prevalence,emulator,,-0.3918,0.058956
27,prevalence,emulator,,-0.3534,0.060466
27,prevalence,emulator,,-0.3151,0.061945
27,prevalence,emulator,,-0.2767,0.063091
27,prevalence,emulator,,-0.2384,0.063656
27,prevalence,emulator,,-0.2,0.06357
27,prevalence,emulator,,-0.1616,0.062993
27,prevalence,emulator,,-0.1233,0.062224
27,prevalence,emulator,,-0.0849,0.061548
27,prevalence,emulator,,-0.0466,0.061129
27,prevalence,emulator,,-0.0082,0.061156
27,prevalence,emulator,,0.0301,0.060672
27,prevalence,emulator,,0.0685,0.056073
27,prevalence,emulator,,0.1068,0.057342
27,prevalence,emulator,,0.1452,0.052096
27,prevalence,emulator,,0.1836,0.049916
27,prevalence,emulator,,0.2219,0.048065
27,prevalence,emulator,,0.2603,0.044952
27,prevalence,emulator,,0.2986,0.04297
27,prevalence,emulator,,0.337,0.041007
27,prevalence,emulator,,0.3753,0.039136
27,prevalence,emulator,,0.4137,0.037436
27,prevalence,emulator,,0.4521,0.035998
27,prevalence,emulator,,0.4904,0.034901
27,prevalence,emulator,,0.5288,0.034176
27,prevalence,emulator,,0.5671,0.033773
27,prevalence,emulator,,0.6055,0.03357
27,prevalence,emulator,,0.6438,0.033437
27,prevalence,emulator,,0.6822,0.033261
27,prevalence,emulator,,0.7205,0.032945
27,prevalence,emulator,,0.7589,0.032426
27,prevalence,emulator,,0.7973,0.031674
27,prevalence,emulator,,0.8356,0.030701
27,prevalence,emulator,,0.874,0.029599
27,prevalence,emulator,,0.9123,0.028565
27,prevalence,emulator,,0.9507,0.027813
27,prevalence,emulator,,0.989,0.027366
27,prevalence,emulator,,1.0274,0.026962
27,prevalence,emulator,,1.0658,0.02633
27,prevalence,emulator,,1.1041,0.025551
27,prevalence,emulator,,1.1425,0.024808
27,prevalence,emulator,,1.1808,0.024106
27,prevalence,emulator,,1.2192,0.023378
27,prevalence,emulator,,1.2575,0.022591
27,prevalence,emulator,,1.2959,0.021764
27,prevalence,emulator,,1.3342,0.020949
27,prevalence,emulator,,1.3726,0.020212
27,prevalence,emulator,,1.411,0.019621
27,prevalence,emulator,,1.4493,0.019229
27,prevalence,emulator,,1.4877,0.019071
27,prevalence,emulator,,1.526,0.019146
27,prevalence,emulator,,1.5644,0.019413
27,prevalence,emulator,,1.6027,0.019804
27,prevalence,emulator,,1.6411,0.02026
27,prevalence,emulator,,1.6795,0.020721
27,prevalence,emulator,,1.7178,0.021135
27,prevalence,emulator,,1.7562,0.021451
27,prevalence,emulator,,1.7945,0.021625
27,prevalence,emulator,,1.8329,0.021635
27,prevalence,emulator,,1.8712,0.021518
27,prevalence,emulator,,1.9096,0.021394
27,prevalence,emulator,,1.9479,0.021393
27,prevalence,emulator,,1.9863,0.021532
27,prevalence,emulator,,2.0247,0.021677
27,prevalence,emulator,,2.063,0.021635
27,prevalence,emulator,,2.1014,0.021397
27,prevalence,emulator,,2.1397,0.021101
27,prevalence,emulator,,2.1781,0.020795
27,prevalence,emulator,,2.2164,0.020421
27,prevalence,emulator,,2.2548,0.019932
27,prevalence,emulator,,2.2932,0.019342
27,prevalence,emulator,,2.3315,0.018715
27,prevalence,emulator,,2.3699,0.01813
27,prevalence,emulator,,2.4082,0.017652
27,prevalence,emulator,,2.4466,0.017329
27,prevalence,emulator,,2.4849,0.01719
27,prevalence,emulator,,2.5233,0.017245
27,prevalence,emulator,,2.5616,0.017483
27,prevalence,emulator,,2.6,0.01787
27,prevalence,emulator,,2.6384,0.018354
27,prevalence,emulator,,2.6767,0.018875
27,prevalence,emulator,,2.7151,0.019369
27,prevalence,emulator,,2.7534,0.019781
27,prevalence,emulator,,2.7918,0.020069
27,prevalence,emulator,,2.8301,0.020215
27,prevalence,emulator,,2.8685,0.020247
27,prevalence,emulator,,2.9068,0.020246
27,prevalence,emulator,,2.9452,0.020299
27,prevalence,emulator,,2.9836,0.020441
27,cases,run,0,-3.0,0.485348
27,cases,run,0,-2.9616,0.42808
27,cases,run,0,-2.9233,0.372254
27,cases,run,0,-2.8849,0.364396
27,cases,run,0,-2.8466,0.333619
27,cases,run,0,-2.8082,0.350801
27,cases,run,0,-2.7699,0.32861
27,cases,run,0,-2.7315,0.331482
27,cases,run,0,-2.6932,0.326473
27,cases,run,0,-2.6548,0.355114
27,cases,run,0,-2.6164,0.315024
27,cases,run,0,-2.5781,0.320752
27,cases,run,0,-2.5397,0.332922
27,cases,run,0,-2.5014,0.423136
27,cases,run,0,-2.463,0.425293
27,cases,run,0,-2.4247,0.476135
27,cases,run,0,-2.3863,0.508353
27,cases,run,0,-2.3479,0.5191
27,cases,run,0,-2.3096,0.496914
27,cases,run,0,-2.2712,0.464701
27,cases,run,0,-2.2329,0.411009
27,cases,run,0,-2.1945,0.378073
27,cases,run,0,-2.1562,0.340129
27,cases,run,0,-2.1178,0.353743
27,cases,run,0,-2.0795,0.374508
27,cases,run,0,-2.0411,0.40745
27,cases,run,0,-2.0027,0.501969
27,cases,run,0,-1.9644,0.448983
27,cases,run,0,-1.926,0.365927
27,cases,run,0,-1.8877,0.371661
27,cases,run,0,-1.8493,0.364504
27,cases,run,0,-1.811,0.358778
27,cases,run,0,-1.7726,0.336582
27,cases,run,0,-1.7342,0.359501
27,cases,run,0,-1.6959,0.352343
27,cases,run,0,-1.6575,0.347336
27,cases,run,0,-1.6192,0.351639
27,cases,run,0,-1.5808,0.355937
27,cases,run,0,-1.5425,0.375993
27,cases,run,0,-1.5041,0.384583
27,cases,run,0,-1.4658,0.43687
27,cases,run,0,-1.4274,0.48415
27,cases,run,0,-1.389,0.518533
27,cases,run,0,-1.3507,0.541457
27,cases,run,0,-1.3123,0.530002
27,cases,run,0,-1.274,0.497773
27,cases,run,0,-1.2356,0.4548
27,cases,run,0,-1.1973,0.403239
27,cases,run,0,-1.1589,0.344519
27,cases,run,0,-1.1205,0.399677
27,cases,run,0,-1.0822,0.395383
27,cases,run,0,-1.0438,0.438363
27,cases,run,0,-1.0055,0.504274
27,cases,run,0,-0.9671,0.484957
27,cases,run,0,-0.9288,0.393985
27,cases,run,0,-0.8904,0.375361
27,cases,run,0,-0.8521,0.392569
27,cases,run,0,-0.8137,0.396153
27,cases,run,0,-0.7753,0.376102
27,cases,run,0,-0.737,0.354616
27,cases,run,0,-0.6986,0.358207
27,cases,run,0,-0.6603,0.385438
27,cases,run,0,-0.6219,0.379001
27,cases,run,0,-0.5836,0.38833
27,cases,run,0,-0.5452,0.404101
27,cases,run,0,-0.5068,0.439925
27,cases,run,0,-0.4685,0.472893
27,cases,run,0,-0.4301,0.545981
27,cases,run,0,-0.3918,0.545983
27,cases,run,0,-0.3534,0.543829
27,cases,run,0,-0.3151,0.565326
27,cases,run,0,-0.2767,0.530937
27,cases,run,0,-0.2384,0.489379
27,cases,run,0,-0.2,0.406981
27,cases,run,0,-0.1616,0.378322
27,cases,run,0,-0.1233,0.362567
27,cases,run,0,-0.0849,0.407711
27,cases,run,0,-0.0466,0.456444
27,cases,run,0,-0.0082,0.550319
27,cases,run,0,0.0301,0.398413
27,cases,run,0,0.0685,0.217123
27,cases,run,0,0.1068,0.216406
27,cases,run,0,0.1452,0.19849
27,cases,run,0,0.1836,0.207805
27,cases,run,0,0.2219,0.198492
27,cases,run,0,0.2603,0.174131
27,cases,run,0,0.2986,0.164099
27,cases,run,0,0.337,0.156936
27,cases,run,0,0.3753,0.177003
27,cases,run,0,0.4137,0.195638
27,cases,run,0,0.4521,0.189907
27,cases,run,0,0.4904,0.206389
27,cases,run,0,0.5288,0.227891
27,cases,run,0,0.5671,0.228609
27,cases,run,0,0.6055,0.25083
27,cases,run,0,0.6438,0.290973
27,cases,run,0,0.6822,0.258722
27,cases,run,0,0.7205,0.23364
27,cases,run,0,0.7589,0.209272
27,cases,run,0,0.7973,0.187772
27,cases,run,0,0.8356,0.169855
27,cases,run,0,0.874,0.192788
27,cases,run,0,0.9123,0.189926
27,cases,run,0,0.9507,0.207845
27,cases,run,0,0.989,0.247986
27,cases,run,0,1.0274,0.227918
27,cases,run,0,1.0658,0.14693
27,cases,run,0,1.1041,0.124715
27,cases,run,0,1.1425,0.135466
27,cases,run,0,1.1808,0.136902
27,cases,run,0,1.2192,0.151955
27,cases,run,0,1.2575,0.117552
27,cases,run,0,1.2959,0.142642
27,cases,run,0,1.3342,0.118272
27,cases,run,0,1.3726,0.124725
27,cases,run,0,1.411,0.147665
27,cases,run,0,1.4493,0.139781
27,cases,run,0,1.4877,0.151968
27,cases,run,0,1.526,0.17849
27,cases,run,0,1.5644,0.195692
27,cases,run,0,1.6027,0.227232
27,cases,run,0,1.6411,0.218631
27,cases,run,0,1.6795,0.225085
27,cases,run,0,1.7178,0.214334
27,cases,run,0,1.7562,0.198562
27,cases,run,0,1.7945,0.167738
27,cases,run,0,1.8329,0.156268
27,cases,run,0,1.8712,0.166304
27,cases,run,0,1.9096,0.175625
27,cases,run,0,1.9479,0.220787
27,cases,run,0,1.9863,0.229393
27,cases,run,0,2.0247,0.236561
27,cases,run,0,2.063,0.143372
27,cases,run,0,2.1014,0.129038
27,cases,run,0,2.1397,0.150546
27,cases,run,0,2.1781,0.12904
27,cases,run,0,2.2164,0.111837
27,cases,run,0,2.2548,0.125459
27,cases,run,0,2.2932,0.136933
27,cases,run,0,2.3315,0.113276
27,cases,run,0,2.3699,0.132634
27,cases,run,0,2.4082,0.11901
27,cases,run,0,2.4466,0.141955
27,cases,run,0,2.4849,0.133353
27,cases,run,0,2.5233,0.14841
27,cases,run,0,2.5616,0.166336
27,cases,run,0,2.6,0.20147
27,cases,run,0,2.6384,0.206491
27,cases,run,0,2.6767,0.186415
27,cases,run,0,2.7151,0.200759
27,cases,run,0,2.7534,0.196461
27,cases,run,0,2.7918,0.193594
27,cases,run,0,2.8301,0.144838
27,cases,run,0,2.8685,0.144122
27,cases,run,0,2.9068,0.165633
27,cases,run,0,2.9452,0.211523
27,cases,run,0,2.9836,0.21511
27,cases,run,1,-3.0,0.469478
27,cases,run,1,-2.9616,0.410793
27,cases,run,1,-2.9233,0.355692
27,cases,run,1,-2.8849,0.354262
27,cases,run,1,-2.8466,0.353556
27,cases,run,1,-2.8082,0.347121
27,cases,run,1,-2.7699,0.346407
27,cases,run,1,-2.7315,0.344977
27,cases,run,1,-2.6932,0.317061
27,cases,run,1,-2.6548,0.322069
27,cases,run,1,-2.6164,0.388636
27,cases,run,1,-2.5781,0.349284
27,cases,run,1,-2.5397,0.38723
27,cases,run,1,-2.5014,0.405128
27,cases,run,1,-2.463,0.471702
27,cases,run,1,-2.4247,0.465277
27,cases,run,1,-2.3863,0.503234
27,cases,run,1,-2.3479,0.564797
27,cases,run,1,-2.3096,0.478898
27,cases,run,1,-2.2712,0.496092
27,cases,run,1,-2.2329,0.403743
27,cases,run,1,-2.1945,0.398738
27,cases,run,1,-2.1562,0.352929
27,cases,run,1,-2.1178,0.347203
27,cases,run,1,-2.0795,0.371545
27,cases,run,1,-2.0411,0.436692
27,cases,run,1,-2.0027,0.509717
27,cases,run,1,-1.9644,0.452448
27,cases,run,1,-1.926,0.457467
27,cases,run,1,-1.8877,0.392318
27,cases,run,1,-1.8493,0.362974
27,cases,run,1,-1.811,0.378727
27,cases,run,1,-1.7726,0.347233
27,cases,run,1,-1.7342,0.320747
27,cases,run,1,-1.6959,0.355115
27,cases,run,1,-1.6575,0.362277
27,cases,run,1,-1.6192,0.308582
27,cases,run,1,-1.5808,0.365861
27,cases,run,1,-1.5425,0.365149
27,cases,run,1,-1.5041,0.391647
27,cases,run,1,-1.4658,0.479721
27,cases,run,1,-1.4274,0.489752
27,cases,run,1,-1.389,0.509091
27,cases,run,1,-1.3507,0.541309
27,cases,run,1,-1.3123,0.535586
27,cases,run,1,-1.274,0.521984
27,cases,run,1,-1.2356,0.44967
27,cases,run,1,-1.1973,0.382365
27,cases,run,1,-1.1589,0.366614
27,cases,run,1,-1.1205,0.345139
27,cases,run,1,-1.0822,0.434649
27,cases,run,1,-1.0438,0.414603
27,cases,run,1,-1.0055,0.527032
27,cases,run,1,-0.9671,0.488374
27,cases,run,1,-0.9288,0.451859
27,cases,run,1,-0.8904,0.392434
27,cases,run,1,-0.8521,0.365224
27,cases,run,1,-0.8137,0.377406
27,cases,run,1,-0.7753,0.403191
27,cases,run,1,-0.737,0.380274
27,cases,run,1,-0.6986,0.393881
27,cases,run,1,-0.6603,0.380284
27,cases,run,1,-0.6219,0.381009
27,cases,run,1,-0.5836,0.400362
27,cases,run,1,-0.5452,0.411107
27,cases,run,1,-0.5068,0.464106
27,cases,run,1,-0.4685,0.442624
27,cases,run,1,-0.4301,0.511391
27,cases,run,1,-0.3918,0.556521
27,cases,run,1,-0.3534,0.596638
27,cases,run,1,-0.3151,0.575868
27,cases,run,1,-0.2767,0.520723
27,cases,run,1,-0.2384,0.492084
27,cases,run,1,-0.2,0.429045
27,cases,run,1,-0.1616,0.371747
27,cases,run,1,-0.1233,0.378918
27,cases,run,1,-0.0849,0.387522
27,cases,run,1,-0.0466,0.500705
27,cases,run,1,-0.0082,0.559453
27,cases,run,1,0.0301,0.38468
27,cases,run,1,0.0685,0.237121
27,cases,run,1,0.1068,0.204885
27,cases,run,1,0.1452,0.186979
27,cases,run,1,0.1836,0.19128
27,cases,run,1,0.2219,0.184836
27,cases,run,1,0.2603,0.163345
27,cases,run,1,0.2986,0.189856
27,cases,run,1,0.337,0.186992
27,cases,run,1,0.3753,0.187708
27,cases,run,1,0.4137,0.164784
27,cases,run,1,0.4521,0.194159
27,cases,run,1,0.4904,0.211351
27,cases,run,1,0.5288,0.247175
27,cases,run,1,0.5671,0.25721
27,cases,run,1,0.6055,0.258646
27,cases,run,1,0.6438,0.275129
27,cases,run,1,0.6822,0.253634
27,cases,run,1,0.7205,0.260799
27,cases,run,1,0.7589,0.216379
27,cases,run,1,0.7973,0.206346
27,cases,run,1,0.8356,0.186286
27,cases,run,1,0.874,0.183422
27,cases,run,1,0.9123,0.197753
27,cases,run,1,0.9507,0.232144
27,cases,run,1,0.989,0.280151
27,cases,run,1,1.0274,0.244333
27,cases,run,1,1.0658,0.156919
27,cases,run,1,1.1041,0.162658
27,cases,run,1,1.1425,0.132564
27,cases,run,1,1.1808,0.14976
27,cases,run,1,1.2192,0.135429
27,cases,run,1,1.2575,0.136148
27,cases,run,1,1.2959,0.131133
27,cases,run,1,1.3342,0.123968
27,cases,run,1,1.3726,0.131136
27,cases,run,1,1.411,0.134722
27,cases,run,1,1.4493,0.157653
27,cases,run,1,1.4877,0.164818
27,cases,run,1,1.526,0.180584
27,cases,run,1,1.5644,0.185603
27,cases,run,1,1.6027,0.20782
27,cases,run,1,1.6411,0.213551
27,cases,run,1,1.6795,0.217135
27,cases,run,1,1.7178,0.202089
27,cases,run,1,1.7562,0.201374
27,cases,run,1,1.7945,0.192777
27,cases,run,1,1.8329,0.174859
27,cases,run,1,1.8712,0.149058
27,cases,run,1,1.9096,0.192773
27,cases,run,1,1.9479,0.200659
27,cases,run,1,1.9863,0.26086
27,cases,run,1,2.0247,0.244376
27,cases,run,1,2.063,0.14978
27,cases,run,1,2.1014,0.132583
27,cases,run,1,2.1397,0.113953
27,cases,run,1,2.1781,0.106787
27,cases,run,1,2.2164,0.134737
27,cases,run,1,2.2548,0.108936
27,cases,run,1,2.2932,0.124703
27,cases,run,1,2.3315,0.113239
27,cases,run,1,2.3699,0.121125
27,cases,run,1,2.4082,0.124711
27,cases,run,1,2.4466,0.148363
27,cases,run,1,2.4849,0.142627
27,cases,run,1,2.5233,0.159114
27,cases,run,1,2.5616,0.189934
27,cases,run,1,2.6,0.18205
27,cases,run,1,2.6384,0.197103
27,cases,run,1,2.6767,0.208575
27,cases,run,1,2.7151,0.191374
27,cases,run,1,2.7534,0.196392
27,cases,run,1,2.7918,0.151235
27,cases,run,1,2.8301,0.156249
